iter,label num,time*10000
1,39167,13654.082
2,35577,14859.238
3,35123,13884.059
4,35386,13967.996
5,35301,14101.009
6,34355,14260.811
7,31513,13308.071
8,29809,12339.366
9,26335,11369.37
10,26724,11496.245
11,27342,11294.107
12,30642,12232.782
13,26532,11389.182
14,28541,11868.982
15,24219,11104.268
16,20454,9921.77
17,21128,9616.298
18,23114,10015.57
19,21851,9648.797
20,28048,11932.864
21,39121,14939.362
22,40731,15981.809
23,28592,12715.104
24,36371,14115.443
25,43034,15815.777
26,44146,16563.179
27,45709,17528.178
28,31996,13510.074
29,32507,13058.8
30,50398,19087.719
31,29888,12456.248
32,37379,14651.641
33,37880,14418.416
34,37880,14809.551
35,37880,14741.06
36,37880,14977.416
37,37880,15070.251
38,37880,14606.779
39,37880,14604.774
40,37880,15104.828
41,37880,15238.46
42,37880,15443.209
43,37880,15159.629
44,37880,14752.67
45,37880,14444.204
46,37880,14958.223
47,37880,14633.085
48,37880,15035.443
49,37880,14855.323
50,37880,14807.43
51,37880,15351.659
52,37880,15001.591
53,37880,15177.152
54,37880,14974.186
55,37880,14820.961
56,37880,15051.646
57,37880,15484.481
58,37880,15365.36
59,37880,15039.223
60,37880,15340.99
61,37880,14638.837
62,37880,15180.029
63,37880,15346.621
64,37880,14681.754
65,37880,14914.505
66,37880,14810.728
67,37880,14531.753
68,37880,15548.561
69,37880,15519.377
70,37880,15028.564
71,37880,15223.796
72,37880,15947.237
73,37880,15178.548
74,37880,15029.628
75,37880,14777.414
76,37880,14995.029
77,37880,14812.457
78,37880,14744.663
79,37880,15459.371
80,37880,15045.853
81,37880,15225.155
82,37880,14651.638
83,37880,15042.787
84,37880,14974.546
85,37880,14881.301
86,37880,14656.616
87,37880,15080.325
88,37880,15037.84
89,37880,15127.357
90,37880,15399.391
91,37880,15401.64
92,37880,15302.068
93,37880,15417.176
94,37880,14961.506
95,37880,15285.183
96,37880,15356.52
97,37880,14945.542
98,37880,15590.919
99,37880,14955.934
100,37880,15372.191
101,37880,15456.124
102,37880,15116.849
103,37880,15025.632
104,37880,14663.131
105,37880,15253.172
106,37880,14919.255
107,37880,15234.024
108,37880,14801.401
109,37880,15257.21
110,37880,15125.887
111,37880,14986.234
112,37880,15237.545
113,37880,14649.079
114,37880,14880.719
115,37880,14523.915
116,37880,14638.424
117,37880,14718.992
118,37880,15530.137
119,37880,14696.147
120,37880,14974.407
121,37880,15106.12
122,37880,15835.121
123,37880,15132.825
124,37880,15542.555
125,37880,14847.328
126,37880,14900.938
127,37880,15311.459
128,37880,15355.085
129,37880,14946.801
130,37880,15393.883
131,37880,14806.129
132,37880,15151.849
133,37880,14742.453
134,37880,14919.61
135,37880,15238.345
136,37880,14894.837
137,37880,14853.961
138,37880,15409.463
139,31346,13083.787
140,31346,12400.975
141,26388,11895.313
142,26388,11884.376
143,26388,11355.13
144,26388,11544.161
145,31151,13032.098
146,19639,10871.624
147,15021,9879.228
148,15021,7958.629
149,29682,12170.642
150,29682,12843.218
151,14814,8697.076
152,14814,8148.856
153,25916,10633.927
154,27275,12104.726
155,27275,11990.646
156,27275,12477.413
157,23536,10963.119
158,19302,9717.883
159,14814,7956.005
160,14814,8028.397
161,19725,9759.752
162,19725,9443.489
163,14814,7467.909
164,14814,8337.43
165,14814,8294.726
166,14814,8033.928
167,14814,8252.821
168,14814,8160.056
169,14814,7865.465
170,14814,7861.003
171,17881,8920.067
172,24147,10381.907
173,24147,10544.4
174,14814,8622.435
175,14814,7323.764
176,14814,7996.311
177,14814,8002.396
178,14814,7956.283
179,19126,9469.507
180,34139,13077.388
181,34139,13509.498
182,34139,13095.214
183,34139,13168.172
184,34139,14075.419
185,34139,13626.289
186,34139,14305.8
187,34139,13429.516
188,34139,14069.496
189,34139,13592.745
190,34139,13565.342
191,34139,13641.997
192,34139,13502.738
193,34139,14167.638
194,34139,13588.773
195,34139,13902.758
196,34139,13550.695
197,34139,13413.989
198,34139,13693.86
199,34139,13302.512
200,34139,13706.214
201,34139,13507.55
202,34139,13340.897
203,34139,13686.168
204,34139,12972.75
205,22037,10853.553
206,22037,10145.206
207,22037,10724.905
208,22037,9780.265
209,22037,10855.962
210,22037,10732.012
211,22037,10410.765
212,22037,10864.507
213,22037,10145.023
214,22037,10683.74
215,22037,10201.116
216,22037,10611.302
217,22037,10408.403
218,32556,13083.212
219,28262,11951.308
220,14301,7971.093
221,19246,10151.834
222,19263,9390.262
223,19213,9019.384
224,18507,8737.785
225,13933,7153.513
226,13933,8516.642
227,15570,8297.024
228,14823,7949.57
229,27151,11115.277
230,21235,9853.371
231,14833,7850.015
232,14834,7593.014
233,14834,8251.488
234,14834,7978.656
235,14834,8135.797
236,14834,7932.554
237,14834,8108.574
238,14834,7891.736
239,14834,7589.39
240,14834,8523.921
241,14834,7895.878
242,18326,9354.128
243,14834,8370.588
244,14834,7772.796
245,14834,7470.813
246,14834,8164.6
247,14834,7940.994
248,21108,9633.266
249,21363,9909.459
250,15010,8136.856
251,15012,8171.758
252,21614,9699.782
253,21614,9844.741
254,21614,10002.575
255,21614,9788.645
256,21614,9954.366
257,21614,10395.585
258,21614,9912.879
259,21614,9455.49
260,21614,10143.038
261,21614,10011.066
262,21614,9489.549
263,21614,10219.648
264,21614,10011.662
265,21614,9714.322
266,21614,9889.547
267,21614,10064.361
268,21817,8829.949
269,14076,7967.735
270,14057,7473.719
