ObjValue
15800000
14705760
13310080
11518720
9625920
8631680
7240320
5144640
3753280
2854720
1363360
963360
466240
266240
166480
66240
65700
63360
62714.4827586207
62208
61560
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60960
60960
60840
60624
60480
60480
60480
60480
60480
60480
60480
60480
60480
60768
60480
60480
60480
60480
60480
60480
60480
60480
61200
60480
60480
