ObjValue
15800000
13810080
10923040
8631680
6741760
4253280
2957600
1761200
369120
169120
67200
66240
65760
64800
63941.052631579
62160
61560
61200
60720
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60840
60480
60480
60480
60480
60480
