ObjValue
58700000
48034560
37773440
29899360
23730320
17652640
13572800
8995840
5814560
4021760
2530400
1047680
847680
252000
251460
247840
246240
245061.818181818
243040
241560
241200
241200
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
240480
