交路编号,编号,车次,出发时刻,到达时刻,出发车站,到达车站
39,13,G7007,600,700,南京,上海
39,15,G7012,720,819,上海,南京
40,122,G7031,354,474,南京,上海
40,115,G7036,490,614,上海,南京
40,116,G7111,629,748,南京,上海
40,16,G7014,780,879,上海,南京
41,81,G7032,353,474,上海,南京
41,339,D9509,495,541,南京,芜湖
41,340,D9510,562,599,芜湖,南京
41,341,D9511,620,663,南京,芜湖
41,342,D9512,683,726,芜湖,南京
41,30,G7013,780,879,南京,上海
42,38,G7034,414,559,上海,南京
42,89,G7109,595,720,南京,上海
43,58,G7037,400,538,南京,上海
43,27,G7008,600,699,上海,南京
44,68,G7039,434,554,南京,上海
44,69,G7040,594,712,上海,南京
45,125,G7043,491,618,南京,上海
45,28,G7010,660,759,上海,南京
45,30,G7013,780,879,南京,上海
45,32,G7018,900,1005,上海,南京
46,53,G7044,646,764,上海,南京
46,144,G7229,779,902,南京,上海
46,65,G7052,939,1064,上海,南京
46,21,G7023,1080,1179,南京,上海
47,82,G7045,569,696,南京,上海
47,83,G7046,740,852,上海,南京
47,345,D9515,868,905,南京,芜湖
47,346,D9516,925,962,芜湖,南京
47,347,D9517,995,1038,南京,芜湖
47,348,D9518,1060,1103,芜湖,南京
48,48,G7049,700,823,南京,上海
48,184,G7515,840,955,上海,宁波
48,185,G7520,976,1240,宁波,南京
49,70,G7051,729,853,南京,上海
49,170,G7347,870,980,上海,金华南
49,171,G7644,1013,1161,金华南,南京
50,108,G7053,790,915,南京,上海
50,145,G7218/9,929,1073,上海,芜湖
50,146,D5644,1095,1132,芜湖,南京
51,54,G7055,834,951,南京,上海
51,218,G7309,982,1063,上海,杭州
51,327,G9313,1085,1160,杭州,衢州
51,328,G9314,1182,1269,衢州,杭州
51,272,G7612,1282,1363,杭州,南京
52,84,G7057,867,988,南京,上海
52,95,G7118,1038,1159,上海,南京
53,41,G7059,905,1019,南京,上海
53,42,G7056,1046,1165,上海,南京
54,78,G7061,947,1070,南京,上海
54,103,G7120,1089,1209,上海,南京
55,66,G7065,1092,1220,南京,上海
55,174,G7070,1240,1360,上海,南京
56,133,G7072/3,348,611,上海,安庆
56,134,G7134/1,632,870,安庆,上海
57,138,G7080/1,464,712,上海,安庆
57,139,G7138/5,743,982,安庆,上海
58,101,G7084/5,517,758,上海,安庆
58,102,G7142/39,796,1038,安庆,上海
59,136,G7088/9,774,1014,上海,安庆
59,137,G7090/87,1034,1268,安庆,上海
60,140,G7092/3,828,1073,上海,安庆
60,141,G7094/1,1128,1368,安庆,上海
61,74,G7101,371,500,南京,上海
61,47,G7038,545,668,上海,南京
61,343,D9513,745,782,南京,芜湖
61,344,D9514,805,848,芜湖,南京
62,88,G7102,440,565,上海,南京
62,39,G7047,609,727,南京,上海
63,44,G7103,439,565,南京,上海
63,186,G7351,578,667,上海,杭州
63,187,G7304,690,759,杭州,上海
63,117,G7114,847,967,上海,南京
64,104,G7107,550,678,南京,上海
64,90,G7110,766,895,上海,南京
65,93,G7108,700,824,上海,南京
65,94,G7117,882,1004,南京,上海
65,20,G7022,1020,1121,上海,南京
65,22,G7025,1140,1239,南京,上海
66,77,G7112,793,916,上海,南京
66,91,G7063,975,1100,南京,上海
66,63,G7204,1132,1188,上海,无锡
66,64,G7203,1212,1273,无锡,上海
67,94,G7117,882,1004,南京,上海
67,35,G7024,1080,1185,上海,南京
68,118,G7119,983,1105,南京,上海
68,87,G7062,1172,1293,上海,南京
69,72,G7121,1015,1137,南京,上海
69,45,G7068,1219,1341,上海,南京
70,112,G7127,800,936,南京,上海
70,218,G7309,982,1063,上海,杭州
70,219,G7312,1080,1140,杭州,上海
70,73,G7124,1169,1288,上海,南京
71,147,G7132/3,581,813,上海,安庆
71,148,G7146/3,832,1073,安庆,上海
72,135,G7140/1,904,1150,上海,安庆
72,324,G9248/5,1182,1404,安庆,上海
73,105,G7148/9,815,982,上海,芜湖
73,106,G7288/5,1017,1207,芜湖,上海
74,113,G7152/3,952,1124,上海,芜湖
74,114,G7220/17,1158,1324,芜湖,上海
75,150,G7164/5,787,965,上海,合肥
75,151,G7166/3,1038,1225,合肥,上海
76,129,G7228/5,480,612,合肥,上海
76,126,G7236/7,640,819,上海,合肥
77,123,G7232/3,495,725,上海,六安
77,245,G7198/5,793,1032,六安,上海
78,123,G7232/3,495,725,上海,六安
78,202,G7198/5,793,1032,六安,上海
79,123,G7232/3,495,725,上海,六安
79,124,G7234/1,744,970,六安,上海
80,127,G7238/5,840,1031,合肥,上海
80,128,G7256/7,1053,1242,上海,合肥
81,130,G7240/1,654,883,上海,六安
81,131,G7242/39,925,1151,六安,上海
82,61,G7244/5,713,886,上海,合肥
82,62,G7246/3,918,1111,合肥,上海
83,172,G7248/9,794,979,上海,合肥
83,173,G7250/47,997,1190,合肥,上海
84,109,G7252/3,944,1077,上海,合肥
84,110,G7254/1,1103,1288,合肥,上海
85,152,G7258/5,461,657,合肥,上海
85,61,G7244/5,713,886,上海,合肥
86,154,G7266/3,872,1046,合肥,上海
86,246,G7196/7,1074,1225,上海,合肥
87,49,G7276/7/6,852,1079,上海,淮南东
87,50,G7275/8/5,1128,1318,淮南东,上海
88,204,G7301,395,460,上海,杭州
88,205,G7302,478,543,杭州,上海
88,107,G7042,605,726,上海,南京
88,98,G7115,810,932,南京,上海
89,188,G7305,810,876,上海,杭州
89,224,G7567,937,1093,杭州,温州南
89,225,G7340,1114,1324,温州南,上海
90,189,G7308,892,951,杭州,上海
90,99,G7116,974,1095,上海,南京
90,143,G7099,1125,1257,南京,上海
90,192,G7315,1290,1348,上海,杭州
91,189,G7308,892,951,杭州,上海
91,190,G7365,967,1105,上海,江山
91,191,G7366,1126,1270,江山,上海
91,192,G7315,1290,1348,上海,杭州
92,207,G7317/20,694,837,上海,宜兴
92,208,G7319/8,863,1019,宜兴,上海
92,85,G7208,1041,1075,上海,苏州
92,86,G7207,1106,1147,苏州,上海
93,213,G7325,510,753,上海,温州南
93,214,G7326,783,985,温州南,上海
94,226,G7341,360,549,杭州,苍南
94,181,G7624,593,769,苍南,杭州
95,166,G7345,780,942,杭州,苍南
95,271,G7538,1004,1223,苍南,杭州
96,194,G7354,604,756,杭州,常州
96,195,G7353,771,914,常州,杭州
97,161,G7369,389,472,杭州,丽水
97,162,G7632/3,488,737,丽水,合肥
97,163,G7634/1,759,911,合肥,杭州
98,222,G7379,667,779,杭州,丽水
98,223,G7380,799,916,丽水,杭州
98,196,G7360,937,1041,杭州,上海
98,197,G7359,1074,1171,上海,杭州
99,237,G7393/2,454,661,南京,上海
99,155,G7282/3,693,854,上海,芜湖
99,346,D9516,925,962,芜湖,南京
100,240,G7397/6,1094,1284,南京,上海
100,111,G7096,1310,1410,上海,南京
101,241,G7413,470,571,合肥,黄山北
101,242,G7414,593,701,黄山北,合肥
101,335,G9503,747,851,合肥,安庆
101,336,G9504,871,973,安庆,合肥
102,200,G7417,785,893,合肥,黄山北
102,201,G7418,933,1034,黄山北,合肥
102,317,D5663,1064,1175,合肥,安庆
102,318,D5664,1195,1300,安庆,合肥
103,243,G7417,785,893,合肥,黄山北
103,244,G7418,933,1034,黄山北,合肥
103,317,D5663,1064,1175,合肥,安庆
103,250,G7428,1219,1315,安庆,合肥
104,249,G7427,1083,1193,合肥,安庆
104,304,D5666,1249,1348,安庆,合肥
105,251,G7461,664,884,上海,温州南
105,252,G7464,904,1047,温州南,杭州
105,219,G7312,1080,1140,杭州,上海
106,253,G7463,1069,1217,杭州,温州南
106,254,G7466,1233,1370,温州南,杭州
107,257,G7465,1029,1172,杭州,温州南
107,254,G7466,1233,1370,温州南,杭州
108,255,G7467,578,766,杭州,苍南
108,256,G7468,787,983,苍南,杭州
109,199,G7501,410,687,上海,苍南
109,165,G7322,728,944,苍南,上海
110,258,G7503,484,666,上海,台州
110,259,G7542,712,916,台州,上海
111,232,G7507,496,728,南京,宁波
111,233,G7512,748,872,宁波,上海
111,142,G7100,885,1011,上海,南京
112,232,G7507,496,728,南京,宁波
112,157,G7608,778,947,宁波,南京
113,266,G7519,952,1075,上海,宁波
113,267,G7524,1094,1217,宁波,上海
114,260,G7541,361,550,上海,台州
114,261,G7508,565,747,台州,上海
115,216,G7543,427,665,上海,温州南
115,180,G7334,690,908,温州南,上海
116,216,G7543,427,665,上海,温州南
116,217,G7546,680,930,温州南,上海
117,236,G7558,426,492,杭州,上海
117,75,G7104,534,650,上海,南京
117,76,G7113,665,771,南京,上海
117,188,G7305,810,876,上海,杭州
118,230,G7566/3,826,1086,合肥,杭州
118,159,G7652/3,1121,1271,杭州,合肥
119,176,G7604,730,811,杭州,南京
119,302,D5605,828,954,南京,安庆
119,303,D5608,974,1094,安庆,南京
119,167,G7603,1130,1218,南京,杭州
120,177,G7609,833,980,南京,宁波
120,269,G7550,1060,1170,宁波,上海
120,120,G7066,1208,1329,上海,南京
121,177,G7609,833,980,南京,宁波
121,121,G7584,1013,1281,宁波,南京
122,158,G7613,982,1075,南京,杭州
122,210,G7314,1142,1203,杭州,上海
122,215,G7126,1230,1353,上海,南京
123,163,G7634/1,759,911,合肥,杭州
123,196,G7360,937,1041,杭州,上海
123,203,G7196/7,1074,1225,上海,合肥
124,178,G7649,927,1105,南京,衢州
124,179,G7650,1128,1310,衢州,南京
125,164,G7656/7,934,1108,杭州,合肥
125,160,G7658/5,1128,1302,合肥,杭州
126,319,G9232/3,385,597,上海,铜陵
126,320,G9234/1,615,800,铜陵,上海
127,321,G9236/7,864,1080,上海,池州
127,322,G9238/5,1110,1345,池州,上海
128,323,G9246/7,921,1163,上海,安庆
128,324,G9248/5,1182,1404,安庆,上海
129,262,G9311,1128,1266,上海,衢州
129,263,G9312,1286,1407,衢州,上海
130,325,G9311,1128,1266,上海,衢州
130,326,G9312,1286,1407,衢州,上海
131,329,G9402/3,831,1027,上海,合肥
131,330,G9404/1,1066,1236,合肥,上海
132,331,G9408/5,913,1064,合肥,上海
132,149,G7156/7,1106,1330,上海,合肥
133,331,G9408/5,913,1064,合肥,上海
133,332,G9406/7,1089,1276,上海,合肥
134,333,G9501,490,599,合肥,安庆
134,334,G9502,622,725,安庆,合肥
134,335,G9503,747,851,合肥,安庆
134,336,G9504,871,973,安庆,合肥
135,335,G9503,747,851,合肥,安庆
135,336,G9504,871,973,安庆,合肥
135,247,G7419,990,1111,合肥,黄山北
135,248,G7420,1140,1248,黄山北,合肥
136,335,G9503,747,851,合肥,安庆
136,336,G9504,871,973,安庆,合肥
136,337,G9505,1005,1118,合肥,安庆
136,338,G9506,1138,1233,安庆,合肥
