ObjValue
92800000
82533120
72064800
59610880
47246880
38971360
31795840
25021760
19546240
15165680
11980080
9591360
7798560
6109960
4424900
2839840
1653280
1057600
460720
359100
355017.005163511
349658.589211618
347694.545454545
347186.440677966
344881.662817552
342936.456615274
341347.582207765
339840
339840
338981.109321059
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
339120
338400
338400
338400
338400
338400
338400
338400
338400
339120
339120
338940
338605.714285714
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338580
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338400
338544
338400
338400
