第0个节点
UB = 8136000, LB = 8136000, GAP = 0
乘务交路 1 
北京南站585分出乘C2209[no]→C2026[no]→C2045+[no]→C2040[no] 北京南站774分退乘 ,总长度, 189,纯乘务时间 146,总接续时间 43,外驻时间 0,总工作时间189
乘务交路 2 
天津站380分出乘C2004[no]→C2013[no]→C2012[no]→C2027+[no] 天津站592分退乘 ,总长度, 212,纯乘务时间 140,总接续时间 72,外驻时间 0,总工作时间212
乘务交路 3 
北京南站374分出乘C2003[no]→C2006[no]→C2205[no]→C2016[no] 北京南站582分退乘 ,总长度, 208,纯乘务时间 146,总接续时间 62,外驻时间 0,总工作时间208
乘务交路 4 
天津站398分出乘C2202[no]→C2015[no]→C2014[no]→C2031[no] 天津站612分退乘 ,总长度, 214,纯乘务时间 146,总接续时间 68,外驻时间 0,总工作时间214
乘务交路 5 
天津站420分出乘C2204[no]→C2017[no]→C2016[no]→C2033[no] 天津站635分退乘 ,总长度, 215,纯乘务时间 146,总接续时间 69,外驻时间 0,总工作时间215
乘务交路 6 
北京南站648分出乘C2039[no]→C2034[lunch]→C2219[lunch]→C2050[lunch] 北京南站881分退乘 ,总长度, 233,纯乘务时间 146,总接续时间 87,外驻时间 0,总工作时间233
乘务交路 7 
天津站591分出乘C2018[no]→C2037[no]→C2032[no]→C2217[no] 天津站793分退乘 ,总长度, 202,纯乘务时间 146,总接续时间 56,外驻时间 0,总工作时间202
乘务交路 8 
天津站552分出乘C2212[no]→C2211[no]→C2030[no]→C2215[no] 天津站767分退乘 ,总长度, 215,纯乘务时间 158,总接续时间 57,外驻时间 0,总工作时间215
乘务交路 9 
北京南站451分出乘C2203[no]→C2210[no]→C2209[no]→C2218[no] 北京南站688分退乘 ,总长度, 237,纯乘务时间 164,总接续时间 73,外驻时间 0,总工作时间237
乘务交路 10 
天津站591分出乘C2018[no]→C2037[no]→C2220[no]→C2219[lunch] 天津站821分退乘 ,总长度, 230,纯乘务时间 152,总接续时间 78,外驻时间 0,总工作时间230
乘务交路 11 
北京南站565分出乘C2029[no]→C2216[no]→C2041[no]→C2586[no] 北京南站780分退乘 ,总长度, 215,纯乘务时间 146,总接续时间 69,外驻时间 0,总工作时间215
乘务交路 12 
北京南站403分出乘C2595[no]→C2208[no]→C2207[no]→C2018[no] 北京南站626分退乘 ,总长度, 223,纯乘务时间 152,总接续时间 71,外驻时间 0,总工作时间223
乘务交路 13 
北京南站608分出乘C2035[no]→C2028[no]→C2049[no]→C2222[no] 北京南站808分退乘 ,总长度, 200,纯乘务时间 146,总接续时间 54,外驻时间 0,总工作时间200
乘务交路 14 
北京南站627分出乘C2585[no]→C2032[no]→C2051[no]→C2046[lunch] 北京南站830分退乘 ,总长度, 203,纯乘务时间 140,总接续时间 63,外驻时间 0,总工作时间203
乘务交路 15 
北京南站585分出乘C2209[no]→C2218[no]→C2047[no]→C2042[no] 北京南站791分退乘 ,总长度, 206,纯乘务时间 152,总接续时间 54,外驻时间 0,总工作时间206
乘务交路 16 
天津站365分出乘C2002[no]→C2011[no]→C2008[no]→C2025[no] 天津站583分退乘 ,总长度, 218,纯乘务时间 140,总接续时间 78,外驻时间 0,总工作时间218
乘务交路 17 
北京南站648分出乘C2039[no]→C2034[lunch]→C2053[lunch]→C2048[lunch] 北京南站853分退乘 ,总长度, 205,纯乘务时间 140,总接续时间 65,外驻时间 0,总工作时间205
乘务交路 18 
北京南站411分出乘C2009+[no]→C2208[no]→C2583[no]→C2214[no] 北京南站618分退乘 ,总长度, 207,纯乘务时间 152,总接续时间 55,外驻时间 0,总工作时间207
乘务交路 19 
北京南站387分出乘C2005[no]→C2006[no]→C2205[no]→C2016[no] 北京南站582分退乘 ,总长度, 195,纯乘务时间 146,总接续时间 49,外驻时间 0,总工作时间195
乘务交路 20 
天津站665分出乘C2028[no]→C2049[no]→C2044+[lunch]→C2057[lunch] 天津站867分退乘 ,总长度, 202,纯乘务时间 140,总接续时间 62,外驻时间 0,总工作时间202
乘务交路 21 
北京南站361分出乘C2001[no]→C2614[no]→C2015[no]→C2014[no] 北京南站553分退乘 ,总长度, 192,纯乘务时间 140,总接续时间 52,外驻时间 0,总工作时间192
乘务交路 22 
北京南站443分出乘C2581[no]→C2010+[no]→C2023[no]→C2022[no] 北京南站637分退乘 ,总长度, 194,纯乘务时间 140,总接续时间 54,外驻时间 0,总工作时间194
乘务交路 23 
北京南站577分出乘C2031[no]→C2024+[no]→C2043[no]→C2038[no] 北京南站768分退乘 ,总长度, 191,纯乘务时间 140,总接续时间 51,外驻时间 0,总工作时间191
乘务交路 24 
北京南站392分出乘C2201[no]→C2206[no]→C2019[no]→C2584[no] 北京南站598分退乘 ,总长度, 206,纯乘务时间 152,总接续时间 54,外驻时间 0,总工作时间206
乘务交路 25 
天津站665分出乘C2028[no]→C2049[no]→C2044+[lunch]→C2223[lunch] 天津站883分退乘 ,总长度, 218,纯乘务时间 146,总接续时间 72,外驻时间 0,总工作时间218
