iter,label num,time*10000
1,15746,3126.934
2,14802,3047.911
3,14811,2967.324
4,14299,2899.692
5,14884,3140.187
6,13037,2377.094
7,12532,2486.358
8,11501,2159.91
9,11350,2365.496
10,10716,2190.597
11,10289,2545.09
12,9484,2099.404
13,8779,2108.638
14,9170,2118.487
15,11521,2531.866
16,14297,3402.78
17,8140,1767.201
18,15303,3156.567
19,17254,3269.117
20,10582,3116.443
21,8875,2279.958
22,15372,3690.491
23,11183,2298.841
24,7743,1941.28
25,7743,1890.385
26,7743,1737.88
27,7743,1865.284
28,7743,1897.901
29,7743,1943.605
30,7743,1949.036
31,7743,2101.718
32,7743,1984.741
33,7743,1949.934
34,7743,3590.741
35,7743,2305.858
36,7743,1919.758
37,7743,1902.174
38,7743,1797.951
39,7743,1769.295
40,7743,1707.31
41,7743,1842.414
42,7743,1549.444
43,7743,1910.793
44,7743,1998.354
45,7743,1815.54
46,7743,1848.333
47,7743,2029.374
48,7743,1979.645
49,7743,1864.066
50,7743,2200.187
51,7743,1897.017
52,7743,2023.025
53,7743,2065.187
54,7743,2192.597
55,7743,2098.577
56,7743,1949.037
57,7743,1915.965
58,7743,2126.682
59,7743,2023.479
60,7743,2053.727
61,7743,2101.668
62,7743,2022.696
63,7743,2228.184
64,7743,1951.334
65,7743,2118.803
66,7743,1976.825
67,7743,2184.405
68,7743,2422.429
69,7743,2110.566
70,7743,1918.019
71,7743,2209.527
72,7743,2008.238
73,7743,2393.404
74,7743,2084.921
75,7743,2138.592
76,7743,2043.78
77,7743,2054.134
78,7743,2129.369
79,7743,1980.516
80,7743,1987.331
81,7743,2009.548
82,7743,2086.056
83,7743,1920.347
84,7743,1877.088
85,7743,1715.598
86,7743,1916.584
87,7743,1776.658
88,7743,2077.544
89,7743,2017.652
90,7743,2331.816
91,7743,1898.384
92,7743,2062.104
93,7743,2086.475
94,7743,1792.276
95,7743,2148.004
96,7743,1774.776
97,7743,2121.88
98,7743,1983.534
99,7743,2138.703
100,7743,2154.63
101,7743,1631.685
102,7743,2065.208
103,7743,1970.533
104,7743,2027.221
105,7743,2150.227
106,7743,1982.618
107,7743,2016.673
108,7743,1947.468
109,7743,2335.263
110,7743,2192.363
111,7743,2152.989
112,7743,2021.621
113,7743,1914.58
114,7743,2044.062
115,7743,1981.362
116,7743,2031.708
117,7743,2171.4
118,7743,1978.667
119,7743,1958.232
120,7743,1894.353
121,7743,2034.049
122,7743,2416.894
123,7743,2048.68
124,7743,2262.683
125,7743,1887.377
126,7743,2085.805
127,7743,2280.75
128,7743,1996.41
129,7743,2141.208
130,7743,2282.135
131,7743,1973.783
132,7743,2167.256
133,7743,2203.688
134,7743,2183.614
135,7743,2085.509
136,7743,1986.806
137,7743,1911.694
138,7743,1925.918
139,7743,2008.173
140,7743,1965.815
141,7743,1949.362
142,7743,1973.221
143,7743,1986.276
144,7743,2004.903
145,7743,1941.281
146,7743,2021.637
147,7743,2070.89
148,7743,1974.728
149,7743,2031.803
150,7743,1856.395
151,7743,1940.376
152,7743,2023.367
153,7743,2207.138
154,7743,2036.294
155,7743,2037.681
156,7743,2111.076
157,7743,2092.593
158,7743,2388.995
159,7743,2122.618
160,7743,1929.236
161,7743,1766.194
