ObjValue
34500000
25547520
21173440
16796480
14105120
11918080
9934640
8445440
7251200
6754080
4965600
4865600
4168480
3671360
3372800
2975680
2974816
1981728
1981440
1782880
1782160
1386000
1385760
394400
394400
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
295840
296560
295840
295840
295840
295840
295840
295840
295840
295840
295840
296560
296560
296560
296560
296560
296560
296560
297280
297280
297280
