交路编号,编号,车次,出发时刻,到达时刻,出发车站,到达车站
96,284,D5518/5,655,807,南通,南京
97,147,G7132/3,581,813,上海,安庆
97,148,G7146/3,832,1073,安庆,上海
98,33,G7019,960,1060,南京,上海
98,238,G7391/4,1098,1304,上海,南京
99,119,G7029,336,450,南京,上海
99,11,G7004,480,579,上海,南京
99,89,G7109,595,720,南京,上海
99,83,G7046,740,852,上海,南京
100,351,D9522/3,600,774,南京,南通
100,352,D9524/1,853,1014,南通,南京
101,123,G7232/3,495,725,上海,六安
101,124,G7234/1,744,970,六安,上海
102,216,G7543,427,665,上海,温州南
102,180,G7334,690,908,温州南,上海
103,199,G7501,410,687,上海,苍南
103,165,G7322,728,944,苍南,上海
104,127,G7238/5,840,1031,合肥,上海
104,246,G7196/7,1074,1225,上海,合肥
105,77,G7112,793,916,上海,南京
105,78,G7061,947,1070,南京,上海
105,63,G7204,1132,1188,上海,无锡
105,64,G7203,1212,1273,无锡,上海
106,91,G7063,975,1100,南京,上海
106,73,G7124,1169,1288,上海,南京
107,41,G7059,905,1019,南京,上海
107,85,G7208,1041,1075,上海,苏州
107,86,G7207,1106,1147,苏州,上海
107,87,G7062,1172,1293,上海,南京
108,323,G9246/7,921,1163,上海,安庆
108,324,G9248/5,1182,1404,安庆,上海
109,232,G7507,496,728,南京,宁波
109,157,G7608,778,947,宁波,南京
110,298,D5641,420,463,南京,芜湖
110,299,D5642,482,525,芜湖,南京
110,104,G7107,550,678,南京,上海
110,90,G7110,766,895,上海,南京
111,138,G7080/1,464,712,上海,安庆
111,139,G7138/5,743,982,安庆,上海
112,101,G7084/5,517,758,上海,安庆
112,102,G7142/39,796,1038,安庆,上海
113,133,G7072/3,348,611,上海,安庆
113,134,G7134/1,632,870,安庆,上海
114,135,G7140/1,904,1150,上海,安庆
114,324,G9248/5,1182,1404,安庆,上海
115,17,G7015,840,940,南京,上海
115,218,G7309,982,1063,上海,杭州
115,210,G7314,1142,1203,杭州,上海
115,45,G7068,1219,1341,上海,南京
116,216,G7543,427,665,上海,温州南
116,217,G7546,680,930,温州南,上海
117,17,G7015,840,940,南京,上海
117,19,G7020,960,1059,上海,南京
117,66,G7065,1092,1220,南京,上海
117,174,G7070,1240,1360,上海,南京
118,187,G7304,690,759,杭州,上海
118,188,G7305,810,876,上海,杭州
118,189,G7308,892,951,杭州,上海
118,132,G7064,975,1100,上海,南京
118,167,G7603,1130,1218,南京,杭州
119,123,G7232/3,495,725,上海,六安
119,202,G7198/5,793,1032,六安,上海
120,339,D9509,495,541,南京,芜湖
120,340,D9510,562,599,芜湖,南京
120,341,D9511,620,663,南京,芜湖
120,342,D9512,683,726,芜湖,南京
120,30,G7013,780,879,南京,上海
120,32,G7018,900,1005,上海,南京
121,71,G7050,870,990,上海,南京
121,21,G7023,1080,1179,南京,上海
122,353,D9526/7,1037,1186,南京,南通
122,354,D9528/5,1209,1357,南通,南京
123,231,DJ7698,306,374,上海,南京
123,10,G7001,420,520,南京,上海
123,12,G7006,540,639,上海,南京
123,48,G7049,700,823,南京,上海
