ObjValue
34500000
25446080
20676320
16499360
13707280
11225280
9534640
8046880
7448680
6353600
5656960
4863440
3868960
3668480
3174060
3172800
2775680
2775680
1782880
1782880
1682880
1385760
1287200
392960
294400
294400
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
195840
