第211个节点
UB = 338400, LB = 338400, GAP = 0
上海虹桥站360分出乘G7541 →G7541/1 →G7549/2 →G7592 →G7326/1 上海虹桥站985分退乘 ,总长度, 625,纯乘务时间 433,总接续时间 192,外驻时间 0,总工作时间745
上海虹桥站648分出乘G1349 →G7592/1 →G7524/1 →G7555 →G7536/2 上海虹桥站1398分退乘 ,总长度, 750,纯乘务时间 335,总接续时间 415,外驻时间 0,总工作时间870
南京南站526分出乘G7589/1 →G7175/1 →G7509 →G7514 →G7600/2 →G7267/2 →G7300 南京南站1292分退乘 ,总长度, 766,纯乘务时间 499,总接续时间 267,外驻时间 0,总工作时间886
上海虹桥站360分出乘G7541 →G7504/1 →G7106 →G7115 →G7126 →G7309 上海虹桥站1140分退乘 ,总长度, 780,纯乘务时间 601,总接续时间 179,外驻时间 0,总工作时间900
南京南站640分出乘G7162/2 →G7162/3 →G7112 →G7119 →G9311 →G7628/1 南京南站1377分退乘 ,总长度, 737,纯乘务时间 572,总接续时间 165,外驻时间 0,总工作时间857
上海虹桥站360分出乘G7541 →G7541/1 →G7508 →G7599/4 →G7518 上海虹桥站1045分退乘 ,总长度, 685,纯乘务时间 442,总接续时间 243,外驻时间 0,总工作时间805
上海虹桥站511分出乘G1509 →G7572/2 →G7511 →G7542/1 →G1326/6 上海虹桥站1256分退乘 ,总长度, 745,纯乘务时间 313,总接续时间 432,外驻时间 0,总工作时间865
上海虹桥站410分出乘G7501 →G7689/1 →G7542 →G7667/1 →G7520 →G7584/1 上海虹桥站1152分退乘 ,总长度, 742,纯乘务时间 482,总接续时间 260,外驻时间 0,总工作时间862
上海虹桥站484分出乘G7503 →G7540/2 →G7510/1 →G9402/3 →G7166/3 上海虹桥站1225分退乘 ,总长度, 741,纯乘务时间 603,总接续时间 138,外驻时间 0,总工作时间861
杭州东站291分出乘DJ7731 →G7586 →G7665/3 →G2040 →G7468/2 杭州东站983分退乘 ,总长度, 692,纯乘务时间 488,总接续时间 204,外驻时间 0,总工作时间812
上海虹桥站380分出乘G7331 →G7461/2 →G7622 →G7464/1 →G1356/3 上海虹桥站1158分退乘 ,总长度, 778,纯乘务时间 377,总接续时间 401,外驻时间 0,总工作时间898
合肥南站550分出乘G7402/1 →G7405 →G1624/3 →D5663 →D5664 合肥南站1297分退乘 ,总长度, 747,纯乘务时间 386,总接续时间 361,外驻时间 0,总工作时间867
合肥南站453分出乘G7638 →G7694/1 →G7698/4 →D2101 →G7408 合肥南站1179分退乘 ,总长度, 726,纯乘务时间 435,总接续时间 291,外驻时间 0,总工作时间846
上海虹桥站665分出乘G7106 →G7115 →G7126 →G7309 →G7381 →G1660/3 上海虹桥站1398分退乘 ,总长度, 733,纯乘务时间 542,总接续时间 191,外驻时间 0,总工作时间853
上海虹桥站287分出乘G7312 →G7361 →G7364 →G7364/1 →G7587/2 →G7512 →G7516/3 上海虹桥站989分退乘 ,总长度, 702,纯乘务时间 454,总接续时间 248,外驻时间 0,总工作时间822
杭州东站410分出乘G7686 →G7611 →G7355/2 →G7698/5 →G2328/1 →G2344/8 杭州东站1176分退乘 ,总长度, 766,纯乘务时间 357,总接续时间 409,外驻时间 0,总工作时间886
杭州东站360分出乘G7341 →G7331/2 →G7616 →G7334/1 →G7546/2 →G7545 →G7550/4 杭州东站1101分退乘 ,总长度, 741,纯乘务时间 479,总接续时间 262,外驻时间 0,总工作时间861
杭州东站569分出乘G7364/1 →G7587/2 →G7587/3 →G7567/1 →G7668 →G7534 →G7534/1 杭州东站1347分退乘 ,总长度, 778,纯乘务时间 373,总接续时间 405,外驻时间 0,总工作时间898
上海虹桥站360分出乘G7541 →G7541/1 →G7543/2 →G7334 →G7334/1 →G7546/2 →G7126 →G7309 上海虹桥站1140分退乘 ,总长度, 780,纯乘务时间 570,总接续时间 210,外驻时间 0,总工作时间900
南京南站541分出乘G7627 →G7379 →G7380 →G7336/1 →G1507/2 →G7393/2 南京南站1304分退乘 ,总长度, 763,纯乘务时间 556,总接续时间 207,外驻时间 0,总工作时间883
杭州东站291分出乘DJ7731 →G7324 →G7638/2 →G7619/5 →G7622 →G7464/1 杭州东站1047分退乘 ,总长度, 756,纯乘务时间 502,总接续时间 254,外驻时间 0,总工作时间876
南京南站342分出乘0D5645 →D5646 →G7558 →G7317 →G7334/3 →G7152 →G7592/4 南京南站1116分退乘 ,总长度, 774,纯乘务时间 515,总接续时间 259,外驻时间 0,总工作时间894
南京南站597分出乘G7221/1 →G7353 →G7336/2 →G1519 →G7628/1 南京南站1377分退乘 ,总长度, 780,纯乘务时间 416,总接续时间 364,外驻时间 0,总工作时间900
上海虹桥站664分出乘G7461 →G7378/3 →G7621/1 →G2328/3 →G7338 →G9311/1 →G9238/5 上海虹桥站1407分退乘 ,总长度, 743,纯乘务时间 495,总接续时间 248,外驻时间 0,总工作时间863
上海虹桥站511分出乘G1509 →G7611/1 →G7678 →G7690/3 →G7395/8 上海虹桥站1284分退乘 ,总长度, 773,纯乘务时间 484,总接续时间 289,外驻时间 0,总工作时间893
南京南站545分出乘D5601 →D5656 →G7676 →G7650/2 南京南站1310分退乘 ,总长度, 765,纯乘务时间 332,总接续时间 433,外驻时间 0,总工作时间885
南京南站400分出乘G7037 →G7351 →G7304 →G7164/5 →G7664 →G7644/1 南京南站1161分退乘 ,总长度, 761,纯乘务时间 619,总接续时间 142,外驻时间 0,总工作时间881
上海虹桥站389分出乘G7333 →G7643/3 →G7348 →G7334/2 →G7514/1 →G7126 →G7309 上海虹桥站1140分退乘 ,总长度, 751,纯乘务时间 472,总接续时间 279,外驻时间 0,总工作时间871
上海虹桥站380分出乘G7331 →G7346/2 →G7604 →G7609 →G7583/2 →G7590 →G7584/1 上海虹桥站1152分退乘 ,总长度, 772,纯乘务时间 528,总接续时间 244,外驻时间 0,总工作时间892
上海虹桥站374分出乘G1802 →G7689 →G7576/2 →G7461/1 →G7322/1 →G7126 →G7309 上海虹桥站1140分退乘 ,总长度, 766,纯乘务时间 590,总接续时间 176,外驻时间 0,总工作时间886
合肥南站539分出乘D5655 →G7082 →G7138/1 →G7146/2 →G9406/7 合肥南站1276分退乘 ,总长度, 737,纯乘务时间 528,总接续时间 209,外驻时间 0,总工作时间857
南京南站545分出乘D5601 →G7138 →G9246/2 →G9248 南京南站1290分退乘 ,总长度, 745,纯乘务时间 423,总接续时间 322,外驻时间 0,总工作时间865
南京南站679分出乘G7632/2 →D5659 →G7086 →G7090/1 →G7350/4 南京南站1408分退乘 ,总长度, 729,纯乘务时间 419,总接续时间 310,外驻时间 0,总工作时间849
南京南站545分出乘D5601 →D5656 →G7240/2 →G7242 →G7242/1 →G7588/5 南京南站1324分退乘 ,总长度, 779,纯乘务时间 397,总接续时间 382,外驻时间 0,总工作时间899
南京南站301分出乘DJ7715 →G7002 →G7005 →G7240 →G7572/5 →G7576/7 →G7158 南京南站1066分退乘 ,总长度, 765,纯乘务时间 601,总接续时间 164,外驻时间 0,总工作时间885
南京南站640分出乘G7619/2 →G7345 →G7594/7 →G7626 →G7636/1 →G7666/2 →G7630/2 南京南站1372分退乘 ,总长度, 732,纯乘务时间 453,总接续时间 279,外驻时间 0,总工作时间852
合肥南站419分出乘G7434 →G7412/1 →G7578 →D9513 →D9514 →G7296/1 →G7454/3 合肥南站1160分退乘 ,总长度, 741,纯乘务时间 496,总接续时间 245,外驻时间 0,总工作时间861
上海站559分出乘G7202 →G7201 →G7244/5 →G7246/3 →G7272 →G7220/1 上海站1319分退乘 ,总长度, 760,纯乘务时间 614,总接续时间 146,外驻时间 0,总工作时间880
南京南站496分出乘D9509 →D9510 →G7132/1 →D5603/1 →D5606 →G7152/2 →D9520 南京南站1238分退乘 ,总长度, 742,纯乘务时间 347,总接续时间 395,外驻时间 0,总工作时间862
南京站550分出乘G7107 →G1956 →G7571/1 →G7148/1 →G7288 →G7584/3 南京站1281分退乘 ,总长度, 731,纯乘务时间 479,总接续时间 252,外驻时间 0,总工作时间851
南京南站300分出乘DJ8697 →G7150 →G576/1 →G7234 →G7572/6 →G7572/7 →G7267 南京南站1031分退乘 ,总长度, 731,纯乘务时间 554,总接续时间 177,外驻时间 0,总工作时间851
合肥站687分出乘G7268/2 →G7276/2 →G7275 合肥站1170分退乘 ,总长度, 483,纯乘务时间 73,总接续时间 410,外驻时间 0,总工作时间603
合肥南站697分出乘G7232/2 →G7234 →G7572/6 →G7572/7 →G7267 →D5609 →D5666 合肥南站1347分退乘 ,总长度, 650,纯乘务时间 490,总接续时间 160,外驻时间 0,总工作时间770
上海虹桥站427分出乘G7543 →G7549/1 →G7689/2 →G7550 →G7550/1 →G7550/2 →G7522 →G7550/6 上海虹桥站1171分退乘 ,总长度, 744,纯乘务时间 555,总接续时间 189,外驻时间 0,总工作时间864
合肥南站744分出乘G7406/1 →G7405 →G7427 →D5666 合肥南站1347分退乘 ,总长度, 603,纯乘务时间 327,总接续时间 276,外驻时间 0,总工作时间723
合肥南站681分出乘D5657 →D5658 →G7421 →G7422 合肥南站1359分退乘 ,总长度, 678,纯乘务时间 418,总接续时间 260,外驻时间 0,总工作时间798
合肥南站511分出乘G7401 →G7416 →G7419 →G7419/1 →G7420 合肥南站1254分退乘 ,总长度, 743,纯乘务时间 449,总接续时间 294,外驻时间 0,总工作时间863
合肥南站470分出乘G7413 →G7414 →G7238/5 →G7256/7 合肥南站1242分退乘 ,总长度, 772,纯乘务时间 596,总接续时间 176,外驻时间 0,总工作时间892
上海虹桥站385分出乘D5495 →G9232/3 →G7515 →G7520 →G7584/1 上海虹桥站1152分退乘 ,总长度, 767,纯乘务时间 656,总接续时间 111,外驻时间 0,总工作时间887
合肥南站446分出乘D5653 →D5602 →G7453 →G7621 →G7326/1 →G7397/6 合肥南站1225分退乘 ,总长度, 779,纯乘务时间 607,总接续时间 172,外驻时间 0,总工作时间899
合肥南站419分出乘G7434 →G7221 →G7632/2 →G7634/1 →G7656/7 合肥南站1108分退乘 ,总长度, 689,纯乘务时间 538,总接续时间 151,外驻时间 0,总工作时间809
合肥站455分出乘D5497 →G7162 →G7572/6 →G7572/7 →G7275 合肥站1170分退乘 ,总长度, 715,纯乘务时间 241,总接续时间 474,外驻时间 0,总工作时间835
上海虹桥站581分出乘G7132 →G7578/1 →G9234/1 →G9236/7 上海虹桥站1345分退乘 ,总长度, 764,纯乘务时间 688,总接续时间 76,外驻时间 0,总工作时间884
南京南站300分出乘DJ8697 →D5652 →G7684 →G7670/3 →G7229 →G7218 南京南站1033分退乘 ,总长度, 733,纯乘务时间 596,总接续时间 137,外驻时间 0,总工作时间853
杭州东站291分出乘DJ7731 →G7568 →G7503/1 →G7581/4 →G7587/4 →G7622 →G7464/1 杭州东站1047分退乘 ,总长度, 756,纯乘务时间 513,总接续时间 243,外驻时间 0,总工作时间876
南京南站348分出乘0G7307 →G7307 →G7332/2 →G7594/4 →G7334/2 →G7514/1 →G7152 →G7592/4 南京南站1116分退乘 ,总长度, 768,纯乘务时间 484,总接续时间 284,外驻时间 0,总工作时间888
上海虹桥站447分出乘G7391/4 →G7632/2 →G268 →G1820/1 →G7218/1 →D5644 →G215/3 上海虹桥站1223分退乘 ,总长度, 776,纯乘务时间 621,总接续时间 155,外驻时间 0,总工作时间896
上海站485分出乘G7357 →G7304 →G7305 →G7308 →G7116 →G7099 上海站1257分退乘 ,总长度, 772,纯乘务时间 548,总接续时间 224,外驻时间 0,总工作时间892
南京南站310分出乘DJ7699 →G7333 →G7330/1 →G7106 →G7053 →G7218 南京南站1033分退乘 ,总长度, 723,纯乘务时间 608,总接续时间 115,外驻时间 0,总工作时间843
合肥南站840分出乘G7238/5 →G7208 →G7207 →G7260/1 合肥南站1337分退乘 ,总长度, 497,纯乘务时间 454,总接续时间 43,外驻时间 0,总工作时间617
南京站391分出乘G7035 →G7006 →G7009 →G7014 →G7059 →G7056 南京站1165分退乘 ,总长度, 774,纯乘务时间 654,总接续时间 120,外驻时间 0,总工作时间894
南京南站439分出乘G7103 →G7132 →G7578/1 →G7347 →G7626/1 →G7610/1 南京南站1212分退乘 ,总长度, 773,纯乘务时间 631,总接续时间 142,外驻时间 0,总工作时间893
上海站512分出乘G7084 →G7240/1 →G7266/3 →G7359 →G7352 上海站1291分退乘 ,总长度, 779,纯乘务时间 547,总接续时间 232,外驻时间 0,总工作时间899
上海站677分出乘G7264/5 →G7388 →G7092/2 →D5607/1 →D5610 →G9248/1 上海站1399分退乘 ,总长度, 722,纯乘务时间 575,总接续时间 147,外驻时间 0,总工作时间842
南京南站521分出乘G1862/1 →G212/2 →G163/2 →G7613 →G1356/3 →G7178 南京南站1284分退乘 ,总长度, 763,纯乘务时间 517,总接续时间 246,外驻时间 0,总工作时间883
南京站595分出乘G7109 →G412 →D9515 →G7284 →G7242/2 →G7066 南京站1329分退乘 ,总长度, 734,纯乘务时间 542,总接续时间 192,外驻时间 0,总工作时间854
上海站600分出乘G7008 →G7011 →G7276 →G7284/1 →G7204 →G7204/1 →G7094/2 上海站1368分退乘 ,总长度, 768,纯乘务时间 477,总接续时间 291,外驻时间 0,总工作时间888
上海站383分出乘G7076 →G7372/4 →G7238/5 →G7208 →G7207 上海站1145分退乘 ,总长度, 762,纯乘务时间 452,总接续时间 310,外驻时间 0,总工作时间882
南京站729分出乘G7051 →G7252/3 →G7254/1 →G7096 南京站1410分退乘 ,总长度, 681,纯乘务时间 542,总接续时间 139,外驻时间 0,总工作时间801
南京站455分出乘G7355 →G7205 →G7044 →D5516 →D5522/1 →D5534 →D5538/1 南京站1210分退乘 ,总长度, 755,纯乘务时间 532,总接续时间 223,外驻时间 0,总工作时间875
南京站371分出乘G7101 →G212 →G7294/2 →G7050 南京站990分退乘 ,总长度, 619,纯乘务时间 360,总接续时间 259,外驻时间 0,总工作时间739
上海站353分出乘G7032 →G7003 →G7042 →G7013 →G7100 →G7021 上海站1121分退乘 ,总长度, 768,纯乘务时间 667,总接续时间 101,外驻时间 0,总工作时间888
南京站434分出乘G7039 →G7351 →G7304 →G7378/2 →G7598/2 →G7518 →G7120 南京站1209分退乘 ,总长度, 775,纯乘务时间 627,总接续时间 148,外驻时间 0,总工作时间895
上海站545分出乘G7038 →G7015 →G7020 →G7027 上海站1299分退乘 ,总长度, 754,纯乘务时间 421,总接续时间 333,外驻时间 0,总工作时间874
南京站420分出乘G7001 →G7038 →G7049 →G7016 →G7061 →G7024 南京站1185分退乘 ,总长度, 765,纯乘务时间 675,总接续时间 90,外驻时间 0,总工作时间885
上海站594分出乘G7040 →G7011 →G7016 →G7019 →G7058 →G7069 上海站1360分退乘 ,总长度, 766,纯乘务时间 664,总接续时间 102,外驻时间 0,总工作时间886
南京站540分出乘G7005 →G7044 →G7013 →G7018 →G7121 →G7124 南京站1288分退乘 ,总长度, 748,纯乘务时间 662,总接续时间 86,外驻时间 0,总工作时间868
上海站414分出乘G7034 →G7045 →G7248/9 →G7250/47 上海站1190分退乘 ,总长度, 776,纯乘务时间 650,总接续时间 126,外驻时间 0,总工作时间896
杭州东站408分出乘G7556 →G7104 →G7113 →G7305 →G7308 →G7365 →G2344/8 杭州东站1176分退乘 ,总长度, 768,纯乘务时间 582,总接续时间 186,外驻时间 0,总工作时间888
上海虹桥站490分出乘G7549 →G7505/2 →G7540/2 →G7510/1 →G9402/3 →G9404/1 上海虹桥站1236分退乘 ,总长度, 746,纯乘务时间 603,总接续时间 143,外驻时间 0,总工作时间866
上海虹桥站630分出乘G7136 →G7240/1 →G9408/5 →G7323 →G7374/4 →G7374/5 →G9238/5 上海虹桥站1407分退乘 ,总长度, 777,纯乘务时间 613,总接续时间 164,外驻时间 0,总工作时间897
杭州东站590分出乘G46/1 →G7632/2 →G268 →G1958/4 →G1820/2 →G7535 →G7534/1 杭州东站1347分退乘 ,总长度, 757,纯乘务时间 546,总接续时间 211,外驻时间 0,总工作时间877
杭州东站381分出乘G7327 →G7328 →G7533 →G2362 →G7546 →G7690/1 →G7676/2 →G7550/3 →G7550/4 杭州东站1101分退乘 ,总长度, 720,纯乘务时间 500,总接续时间 220,外驻时间 0,总工作时间840
上海站506分出乘G7206 →G7150/2 →G7114 →G7063 →G7204 →G7204/1 →G7090/2 上海站1274分退乘 ,总长度, 768,纯乘务时间 421,总接续时间 347,外驻时间 0,总工作时间888
南京南站640分出乘G7162/2 →G7082/3 →G7052 →G7097 →G7030 南京南站1379分退乘 ,总长度, 739,纯乘务时间 487,总接续时间 252,外驻时间 0,总工作时间859
上海虹桥站766分出乘G7110 →G7119 →G7339 →G9311/1 →G9312 上海虹桥站1407分退乘 ,总长度, 641,纯乘务时间 516,总接续时间 125,外驻时间 0,总工作时间761
上海虹桥站694分出乘G7317 →G7514/1 →G7321 →G7316 →G1640/3 上海虹桥站1363分退乘 ,总长度, 669,纯乘务时间 255,总接续时间 414,外驻时间 0,总工作时间789
上海虹桥站523分出乘G212 →G7378/1 →G7578/2 →G7545/4 →G7596/1 →G7366/1 上海虹桥站1270分退乘 ,总长度, 747,纯乘务时间 372,总接续时间 375,外驻时间 0,总工作时间867
合肥南站550分出乘G7684 →G7616/2 →G7662/3 →G7408/1 →G7433 合肥南站1318分退乘 ,总长度, 768,纯乘务时间 339,总接续时间 429,外驻时间 0,总工作时间888
杭州东站567分出乘G54/4 →G7698/2 →G7348/1 →G7539 →G7550/3 →G7585/2 →G7536/1 杭州东站1343分退乘 ,总长度, 776,纯乘务时间 466,总接续时间 310,外驻时间 0,总工作时间896
上海站490分出乘G7036 →G7111 →G7148 →G7092/1 →G7267/1 →G7204/1 →G7203 上海站1269分退乘 ,总长度, 779,纯乘务时间 551,总接续时间 228,外驻时间 0,总工作时间899
上海虹桥站670分出乘G7572/3 →G7134/2 →G7337 →G163/5 →G7350/1 →G1658/4 上海虹桥站1367分退乘 ,总长度, 697,纯乘务时间 355,总接续时间 342,外驻时间 0,总工作时间817
杭州东站468分出乘G7533 →G7510 →G7378/3 →G7326/1 →G7521 →G7538/2 杭州东站1223分退乘 ,总长度, 755,纯乘务时间 450,总接续时间 305,外驻时间 0,总工作时间875
上海站305分出乘DJ7716 →G7349 →G54 →G7229 上海站902分退乘 ,总长度, 597,纯乘务时间 415,总接续时间 182,外驻时间 0,总工作时间717
杭州东站569分出乘G7364/1 →G7506/2 →G7114 →G7121 →G7561 →G7534 →G7534/1 杭州东站1347分退乘 ,总长度, 778,纯乘务时间 466,总接续时间 312,外驻时间 0,总工作时间898
南京站609分出乘G7047 →G7046 →G7023 →G7028 南京站1299分退乘 ,总长度, 690,纯乘务时间 428,总接续时间 262,外驻时间 0,总工作时间810
南京南站597分出乘G7221/1 →G7576/5 →G7092/1 →G7374/1 →G7086/3 →G7068 南京南站1341分退乘 ,总长度, 744,纯乘务时间 358,总接续时间 386,外驻时间 0,总工作时间864
上海站485分出乘G7268 →G7594/2 →G7221/2 →G7048 →G7017 →G7204 →G7288/2 上海站1207分退乘 ,总长度, 722,纯乘务时间 448,总接续时间 274,外驻时间 0,总工作时间842
