ObjValue
15800000
13808640
10923040
8631680
6941760
3854720
2457600
1661920
467680
167680
65880
64800
63360
62640
62400
61920
61440
61440
61020
60768
60610.9090909091
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
60480
61200
60960
60960
60480
60480
60480
