第195个节点
UB = 5611680, LB = 5611680, GAP = 0
乘务交路 1 
南京南站718分出乘G7674/2[no]→G7198/1[no]→G7284/1[no]→G7030[no] 南京南站1379分退乘 ,总长度, 661,纯乘务时间 367,总接续时间 294,外驻时间 0,总工作时间781
乘务交路 2 
南京南站545分出乘D5601[no]→D5604[no]→D5607[no]→D5610[no] 南京南站1263分退乘 ,总长度, 718,纯乘务时间 480,总接续时间 238,外驻时间 0,总工作时间838
乘务交路 3 
南京站434分出乘G7039[no]→G7040[no]→G7115[no]→G7116[no] 南京站1095分退乘 ,总长度, 661,纯乘务时间 481,总接续时间 180,外驻时间 0,总工作时间781
乘务交路 4 
南京南站530分出乘G7611[no]→G7678[no]→G7546/1[no]→G9250[no] 南京南站1210分退乘 ,总长度, 680,纯乘务时间 399,总接续时间 281,外驻时间 0,总工作时间800
乘务交路 5 
上海站506分出乘G7206[no]→G7205[no]→G7046[no]→G7065[no] 上海站1220分退乘 ,总长度, 714,纯乘务时间 320,总接续时间 394,外驻时间 0,总工作时间834
乘务交路 6 
南京南站496分出乘D9509[no]→G7076/1[no]→D5656[no]→G7676[no]→G7610[no] 南京南站1212分退乘 ,总长度, 716,纯乘务时间 619,总接续时间 97,外驻时间 0,总工作时间836
乘务交路 7 
上海站578分出乘G7351[no]→G7304[no]→G7515[no]→G7520[no]→G7204/1[no]→G7203[no] 上海站1269分退乘 ,总长度, 691,纯乘务时间 514,总接续时间 177,外驻时间 0,总工作时间811
乘务交路 8 
上海站646分出乘G7044[no]→G7013[no]→G7218[no]→G7220[no] 上海站1319分退乘 ,总长度, 673,纯乘务时间 533,总接续时间 140,外驻时间 0,总工作时间793
乘务交路 9 
南京南站553分出乘G7175/1[no]→G7106[no]→G7053[no]→G9246[no]→G7520/1[no] 南京南站1240分退乘 ,总长度, 687,纯乘务时间 458,总接续时间 229,外驻时间 0,总工作时间807
乘务交路 10 
上海虹桥站510分出乘G7325[no]→G7348/1[no]→G7348/2[no]→G7519[no]→G7524[no] 上海虹桥站1217分退乘 ,总长度, 707,纯乘务时间 475,总接续时间 232,外驻时间 0,总工作时间827
乘务交路 11 
南京站420分出乘G7001[no]→G7202[no]→G7201[no]→G7022[no] 南京站1121分退乘 ,总长度, 701,纯乘务时间 309,总接续时间 392,外驻时间 0,总工作时间821
乘务交路 12 
上海虹桥站504分出乘G576[no]→G7198[no]→G7158/1[no]→G7158/2[no] 上海虹桥站1206分退乘 ,总长度, 702,纯乘务时间 414,总接续时间 288,外驻时间 0,总工作时间822
乘务交路 13 
上海虹桥站615分出乘G7180[no]→D9513[no]→G7136/1[no]→D5608[no]→G7397/6[no] 上海虹桥站1284分退乘 ,总长度, 669,纯乘务时间 505,总接续时间 164,外驻时间 0,总工作时间789
乘务交路 14 
杭州东站659分出乘G7369[no]→G7380[no]→G7380/1[no]→G7623[no]→G7623/1[no]→G7466[no] 杭州东站1365分退乘 ,总长度, 706,纯乘务时间 517,总接续时间 189,外驻时间 0,总工作时间826
乘务交路 15 
