ObjValue
58700000
45943200
35984960
25925280
21146880
16071360
13377120
10788640
8798720
7309520
6515640
5917440
5815280
5812933.33333333
5713440
5710960
5710651.42857142
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5610960
5611680
5611680
5611680
5611680
5611680
5611680
5611680
5611680
5611680
5611680
5611680
5611680
5611680
5611680
