ObjValue
210240
207360
205920
205920
203040
201600
200160
198000
197280
196320
195840
194850
192960
192342.857142857
192000
191040
190973.793103448
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
191280
191040
191040
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
190800
191520
190800
190800
190800
191520
191520
191520
191520
191520
191520
191520
191520
191520
