iter,label num,time*10000
1,17182,4520.715
2,16096,3950.094
3,14862,3971.089
4,15193,3990.51
5,14927,4225.432
6,14105,3647.518
7,13312,3512.384
8,14360,3842.911
9,12332,2951.369
10,11595,2765.412
11,13362,3563.928
12,10036,2709.663
13,10819,2850.573
14,17141,4276.704
15,14875,3744.748
16,10217,2760.384
17,15247,3632.145
18,10146,2533.428
19,11040,3129.448
20,11959,3412.096
21,11845,3111.528
22,11845,3299.704
23,11845,3231.698
24,11845,3103.322
25,11845,3118.945
26,11845,3270.459
27,11845,3530.665
28,11845,3898.425
29,11845,3188.805
30,11845,3428.831
31,11845,3520.306
32,11845,3317.891
33,11845,3684.791
34,11845,3269.295
35,11845,3014.058
36,11845,3608.971
37,11845,2986.347
38,11845,3456.14
39,11845,3249.163
40,11845,3116.437
41,11845,3425.009
42,11845,2935.257
43,11845,3173.323
44,11845,3321.164
45,11845,3315.449
46,11845,3322.784
47,11845,3775.448
48,11845,3355.344
49,11845,3513.673
50,11845,3322.853
51,11845,2975.259
52,11845,3049.403
53,11845,3780.916
54,11845,3566.032
55,11845,2949.106
56,11845,3229.571
57,11845,2943.253
58,11845,3040.351
59,11845,3524.507
60,11845,2995.721
61,11845,3495.88
62,11845,3422.136
63,11845,3428.856
64,11845,3405.437
65,11845,3100.395
66,11845,3312.061
67,11845,2961.19
68,11845,3098.962
69,11845,3544.753
70,11845,3565.768
71,11845,3175.113
72,11845,3605.573
73,11845,3401.949
74,11845,3564.458
75,11845,2997.622
76,11845,2958.122
77,11845,3369.924
78,11845,3028.533
79,11845,2955.833
80,11845,3336.277
81,11845,3283.17
82,11845,3366.219
83,11845,3344.173
84,11845,3681.457
85,11845,3294.634
86,11845,3283.199
87,11845,3463.63
88,11845,3570.556
89,11845,3754.482
90,11845,3308.305
91,11845,3176.972
92,11845,3151.163
93,11845,3397.809
94,11845,3314.723
95,11845,2916.117
96,11845,2865.925
97,11845,3399.962
98,11845,3525.314
99,11845,3078.765
100,11845,3501.017
101,11845,3262.218
102,11845,3493.288
103,11845,3724.298
104,11845,3798.879
105,11845,3548.205
106,11845,3142.885
107,11845,2982.948
108,11845,3347.566
109,11845,3384.943
110,11845,3682.162
111,11845,3401.246
112,11845,3355.327
113,11845,3353.674
114,11845,2891.75
115,11845,3331.78
116,11845,3252.128
117,11845,3170.988
118,11845,3346.372
119,11845,2998.114
120,11845,3872.775
121,11845,3132.303
122,11845,2893.817
123,11845,3016.563
124,11845,3404.488
125,11845,3417.109
126,11845,3047.537
127,11845,2975.896
128,11845,3465.516
129,11845,3242.112
130,11845,3777.413
131,11845,3504.868
132,11845,3991.368
133,11845,3549.117
134,11845,3050.116
135,11845,3163.169
136,11845,3219.841
137,11845,3331.733
138,11845,3429.818
139,11845,3740.392
140,11845,3286.983
141,11845,3498.68
142,11845,3365.402
143,11845,3268.087
144,11845,2970.2
145,11845,3583.731
146,11845,3283.984
147,11845,3401.902
148,11845,4037.843
149,11845,3426.314
150,11845,3309.869
151,11845,3746.691
152,11845,3664.696
153,11845,3755.421
154,11845,3228.771
155,11845,3041.042
156,11845,3255.481
157,11845,3407.093
158,11845,3173.499
159,11845,3654.926
160,11845,3111.274
161,11845,3362.244
162,11845,3686.724
163,11845,3100.433
164,11845,3584.033
165,11845,3401.692
166,11845,3466.092
167,11845,3505.663
168,11845,3601.962
169,11845,3397.199
170,11845,3213.535
171,11845,3260.515
172,11845,3315.731
173,11845,3784.463
174,11845,3466.134
175,11845,3217.764
176,11845,3267.278
177,11845,3383.742
178,11845,3665.558
179,11845,3218.626
180,11845,3168.584
181,11845,3182.016
182,11845,3501.27
183,11845,3519.414
184,11845,3550.177
185,11845,3633.603
186,11845,3373.539
187,11845,3229.759
188,11845,3925.656
189,11845,3090.796
190,11845,2862.147
191,11845,3747.786
192,11845,3597.677
193,11845,4109.506
194,11845,3514.868
195,11845,4023.094
196,11845,3713.597
197,11845,3285.062
198,11845,3475.361
199,11845,3563.01
200,11845,3391.121
201,11845,3391.735
202,11845,3501.592
203,10648,2866.297
204,10648,2622.213
205,10648,3415.223
206,10648,2911.01
207,10648,3342.425
208,10648,3309.257
209,10648,3174.506
210,10648,3365.847
211,10648,3333.657
212,10648,3205.193
213,10648,3157.035
214,10648,3463.857
215,10648,3417.879
216,10648,3574.646
