ObjValue
327628800
255067200
238482720
180434880
145190880
120314880
85070880
60192720
43607520
29094480
18727680
6291840
72480
72480
72480
72480
70960
70416
69526.9565217391
68308.3636363636
67356
65862.8571428572
65748.2926829269
65570.5263157895
65222.479338843
65018.9189189189
64800
64800
64800
64800
64800
64800
64800
64800
64800
64800
64800
64800
64800
64800
64807.0588235294
64800
64800
64800
64872
64800
64800
64800
64800
64800
64800
64800
64980
64980
64966.1538461539
64800
64800
64800
64800
64800
64800
64800
64800
64800
64800
64800
65160
65160
65127.2727272727
65040
65040
65005.7142857143
64800
64800
64800
64800
64800
64800
64800
64800
64800
64800
64800
64800
64800
64800
64800
65520
64800
64800
64800
