ObjValue
327628800
257143680
176289120
105801120
72632160
20803680
10438560
6288480
69120
68640
66240
64669.0909090909
63360
63360
62875.3846153846
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
61920
62400
61920
61920
61920
61920
61920
61920
61920
61920
