iter,label num,time*10000
1,3152,612.351
2,3128,705.457
3,4059,1045.485
4,4524,1109.199
5,4568,1184.585
6,3700,959.388
7,3031,677.636
8,2824,868.55
9,2640,772.791
10,2644,625.482
11,3341,698.765
12,4716,1320.403
13,3728,850.037
14,5096,1361.103
15,3245,639.224
16,2696,819.987
17,4124,995.507
18,2527,734.27
19,4292,1171.273
20,3252,799.857
21,3245,778.537
22,2521,748.785
23,2967,883.562
24,2481,656.548
25,2585,629.307
26,2568,747.158
27,2568,718.909
28,2566,692.52
29,2566,916.01
30,2566,737.981
31,2566,671.809
32,2566,979.968
33,2566,889.731
34,2566,719.834
35,2566,655.162
36,2566,630.841
37,2566,600.288
38,2566,725.75
39,2566,685.487
40,2566,793.123
41,2566,695.599
42,2566,871.818
43,2566,779.37
44,2566,641.609
45,2566,894.648
46,2566,705.278
47,2566,645.765
48,2566,731.355
49,2566,713.19
50,2566,724.559
51,2566,709.396
52,2566,830.24
53,2566,779.27
54,2566,808.483
55,2566,748.967
56,2566,782.788
57,2566,757.008
58,2566,649.856
59,2566,767.732
60,2566,604.568
61,2566,663.271
62,2566,668.017
63,2566,635.458
64,2566,692.241
65,2566,621.824
66,2566,644.937
67,2566,613.551
68,2566,684.086
69,2566,754.818
70,2566,748.719
71,2566,871.979
72,2566,681.252
73,2566,684.019
74,2566,799.185
75,2566,692.365
76,2566,790.442
77,2566,784.265
78,2566,688.892
79,2566,771.643
80,2566,863.414
81,2566,672.263
82,2566,828.12
83,2566,642.481
84,2566,691.14
85,2566,804.366
86,2566,821.076
87,2566,635.011
88,2566,889.149
89,2566,846.188
90,2566,804.69
91,2566,765.074
92,2566,696.291
93,2566,706.448
94,2566,727.634
95,2566,883.488
96,2566,757.918
97,2566,785.556
98,2566,821.67
99,2566,859.038
100,2566,720.381
101,2566,627.579
102,2566,730.951
103,2566,868.012
104,2566,856.003
105,2566,861.183
106,2566,869.838
107,2566,865.024
108,2566,725.076
109,2566,833.464
110,2566,636.376
111,2566,707.848
112,2566,692.438
113,2566,628.475
114,2566,631.996
115,2566,708.526
116,2566,735.54
117,2566,825.578
118,2566,660.975
119,2566,704.997
120,2566,634.799
121,2566,802.974
122,2566,884.17
123,2566,775.183
124,2566,701.049
125,2566,790.87
126,2566,832.841
127,2566,689.916
128,2566,890.238
129,2566,916.065
130,2566,765.048
131,2566,753
132,2566,848.993
133,2566,663.794
134,2566,685.709
135,2566,666.762
136,2566,698.846
137,2566,669.114
138,2566,665.394
139,2638,831.935
140,2638,775.756
141,2638,645.848
142,2638,925.312
143,2766,902.577
144,2725,639.226
145,2556,657.382
146,2556,721.23
147,2556,730.044
148,2556,804.038
149,2556,678.09
150,2556,934.261
151,2556,919.418
152,2556,961.188
153,2556,1006.426
154,2556,943.961
155,2087,707.43
156,2314,502.358
157,2326,847.188
158,2236,471.313
